index,game_id,season,gameType,awayTeam.id,awayTeam.abbrev,awayTeam.logo,homeTeam.id,homeTeam.abbrev,homeTeam.logo,homeTeam.placeName.default,awayTeam.placeName.default,awayTeam.score,homeTeam.score,winningGoalScorer.playerId,winningGoalie.playerId,gameState,link,game_date_time,start_time,game_date
32,2024020205,20242025,2,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,Washington,Nashville,2,3,8471214,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020205/play-by-play,2024-11-06 19:00:00-05:00,7:00 PM,2024-11-06
216,2024020206,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,Chicago,Detroit,4,1,8477946,8475660,OFF,https://api-web.nhle.com/v1/gamecenter/2024020206/play-by-play,2024-11-06 20:00:00-05:00,8:00 PM,2024-11-06
400,2024020207,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,Edmonton,Vegas,4,2,8478396,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020207/play-by-play,2024-11-06 20:30:00-05:00,8:30 PM,2024-11-06
33,2024020208,20242025,2,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,Boston,Calgary,3,4,8473419,8476914,OFF,https://api-web.nhle.com/v1/gamecenter/2024020208/play-by-play,2024-11-07 19:00:00-05:00,7:00 PM,2024-11-07
217,2024020209,20242025,2,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,Ottawa,New York,4,2,8480789,8473575,OFF,https://api-web.nhle.com/v1/gamecenter/2024020209/play-by-play,2024-11-07 19:00:00-05:00,7:00 PM,2024-11-07
1137,2024020210,20242025,2,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,Tampa Bay,Philadelphia,2,1,,8478905,OFF,https://api-web.nhle.com/v1/gamecenter/2024020210/play-by-play,2024-11-07 19:30:00-05:00,7:30 PM,2024-11-07
401,2024020211,20242025,2,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,Florida,Nashville,2,6,8478542,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020211/play-by-play,2024-11-07 19:00:00-05:00,7:00 PM,2024-11-07
585,2024020212,20242025,2,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,New Jersey,Montréal,3,5,8481559,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020212/play-by-play,2024-11-07 19:00:00-05:00,7:00 PM,2024-11-07
769,2024020213,20242025,2,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,New York,Buffalo,6,1,8481528,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020213/play-by-play,2024-11-07 19:00:00-05:00,7:00 PM,2024-11-07
953,2024020214,20242025,2,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,Carolina,Pittsburgh,1,5,8478458,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020214/play-by-play,2024-11-07 19:00:00-05:00,7:00 PM,2024-11-07
1321,2024020215,20242025,2,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,St. Louis,Utah,4,2,8482699,8478971,OFF,https://api-web.nhle.com/v1/gamecenter/2024020215/play-by-play,2024-11-07 20:00:00-05:00,8:00 PM,2024-11-07
1505,2024020216,20242025,2,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,Dallas,Chicago,1,3,8475794,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020216/play-by-play,2024-11-07 20:00:00-05:00,8:00 PM,2024-11-07
1689,2024020217,20242025,2,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,Winnipeg,Colorado,0,1,8480014,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020217/play-by-play,2024-11-07 20:00:00-05:00,8:00 PM,2024-11-07
1873,2024020218,20242025,2,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,Los Angeles,Vancouver,4,2,8480800,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020218/play-by-play,2024-11-07 22:30:00-05:00,10:30 PM,2024-11-07
2057,2024020219,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,San Jose,Minnesota,5,2,8481557,8470594,OFF,https://api-web.nhle.com/v1/gamecenter/2024020219/play-by-play,2024-11-07 22:30:00-05:00,10:30 PM,2024-11-07
34,2024020220,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,Toronto,Detroit,1,3,8475166,8476932,OFF,https://api-web.nhle.com/v1/gamecenter/2024020220/play-by-play,2024-11-08 19:00:00-05:00,7:00 PM,2024-11-08
218,2024020221,20242025,2,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,Washington,Pittsburgh,4,2,8471215,8482446,OFF,https://api-web.nhle.com/v1/gamecenter/2024020221/play-by-play,2024-11-08 19:30:00-05:00,7:30 PM,2024-11-08
402,2024020222,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,Anaheim,Minnesota,5,2,8478864,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020222/play-by-play,2024-11-08 22:00:00-05:00,10:00 PM,2024-11-08
586,2024020223,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,Seattle,Vegas,3,4,8477955,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020223/play-by-play,2024-11-08 22:00:00-05:00,10:00 PM,2024-11-08
35,2024020224,20242025,2,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,Buffalo,Calgary,2,3,,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020224/play-by-play,2024-11-09 13:00:00-05:00,1:00 PM,2024-11-09
403,2024020225,20242025,2,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,Florida,Philadelphia,3,4,,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020225/play-by-play,2024-11-09 18:00:00-05:00,6:00 PM,2024-11-09
587,2024020226,20242025,2,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,Boston,Ottawa,3,2,8480801,8476999,OFF,https://api-web.nhle.com/v1/gamecenter/2024020226/play-by-play,2024-11-09 19:00:00-05:00,7:00 PM,2024-11-09
771,2024020227,20242025,2,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,Toronto,Montréal,1,4,8477939,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020227/play-by-play,2024-11-09 19:00:00-05:00,7:00 PM,2024-11-09
955,2024020228,20242025,2,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,Detroit,New York,4,0,8475184,8471734,OFF,https://api-web.nhle.com/v1/gamecenter/2024020228/play-by-play,2024-11-09 19:00:00-05:00,7:00 PM,2024-11-09
1139,2024020229,20242025,2,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,St. Louis,Washington,8,1,8471214,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020229/play-by-play,2024-11-09 19:00:00-05:00,7:00 PM,2024-11-09
219,2024020230,20242025,2,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,Winnipeg,Dallas,1,4,8480845,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020230/play-by-play,2024-11-09 15:00:00-05:00,3:00 PM,2024-11-09
1323,2024020231,20242025,2,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,New York,New Jersey,4,3,8481559,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020231/play-by-play,2024-11-09 19:30:00-05:00,7:30 PM,2024-11-09
1507,2024020232,20242025,2,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,Nashville,Utah,0,4,8476887,8477424,OFF,https://api-web.nhle.com/v1/gamecenter/2024020232/play-by-play,2024-11-09 20:00:00-05:00,8:00 PM,2024-11-09
1691,2024020233,20242025,2,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,Colorado,Carolina,4,6,8478420,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020233/play-by-play,2024-11-09 21:00:00-05:00,9:00 PM,2024-11-09
1875,2024020234,20242025,2,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,Los Angeles,Columbus,2,5,8479675,8479496,OFF,https://api-web.nhle.com/v1/gamecenter/2024020234/play-by-play,2024-11-09 21:00:00-05:00,9:00 PM,2024-11-09
2059,2024020235,20242025,2,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,Vancouver,Edmonton,7,3,8477015,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020235/play-by-play,2024-11-09 22:00:00-05:00,10:00 PM,2024-11-09
36,2024020236,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,New Jersey,San Jose,1,0,8481477,8478406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020236/play-by-play,2024-11-10 19:00:00-05:00,7:00 PM,2024-11-10
220,2024020237,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,Chicago,Minnesota,1,2,8480798,8475852,OFF,https://api-web.nhle.com/v1/gamecenter/2024020237/play-by-play,2024-11-10 19:00:00-05:00,7:00 PM,2024-11-10
404,2024020238,20242025,2,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,Anaheim,Columbus,2,4,8484153,8476434,OFF,https://api-web.nhle.com/v1/gamecenter/2024020238/play-by-play,2024-11-10 20:00:00-05:00,8:00 PM,2024-11-10
37,2024020239,20242025,2,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,Buffalo,Montréal,7,5,8481540,8478470,OFF,https://api-web.nhle.com/v1/gamecenter/2024020239/play-by-play,2024-11-11 12:30:00-05:00,12:30 PM,2024-11-11
221,2024020240,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,Philadelphia,San Jose,3,4,,8481035,OFF,https://api-web.nhle.com/v1/gamecenter/2024020240/play-by-play,2024-11-11 19:00:00-05:00,7:00 PM,2024-11-11
405,2024020241,20242025,2,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,Pittsburgh,Dallas,7,1,8482702,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020241/play-by-play,2024-11-11 19:00:00-05:00,7:00 PM,2024-11-11
589,2024020242,20242025,2,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,Calgary,Los Angeles,1,3,8476456,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020242/play-by-play,2024-11-11 20:30:00-05:00,8:30 PM,2024-11-11
773,2024020243,20242025,2,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,Colorado,Nashville,2,3,8479398,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020243/play-by-play,2024-11-11 21:00:00-05:00,9:00 PM,2024-11-11
957,2024020244,20242025,2,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,Vegas,Carolina,5,2,8473533,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020244/play-by-play,2024-11-11 22:00:00-05:00,10:00 PM,2024-11-11
38,2024020245,20242025,2,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,Toronto,Ottawa,3,0,8480064,8476999,OFF,https://api-web.nhle.com/v1/gamecenter/2024020245/play-by-play,2024-11-12 19:00:00-05:00,7:00 PM,2024-11-12
406,2024020246,20242025,2,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,Florida,New Jersey,4,1,8478414,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020246/play-by-play,2024-11-12 19:30:00-05:00,7:30 PM,2024-11-12
222,2024020247,20242025,2,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,New York,Winnipeg,6,3,8476460,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020247/play-by-play,2024-11-12 19:00:00-05:00,7:00 PM,2024-11-12
590,2024020248,20242025,2,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,St. Louis,Boston,3,2,8477956,8480280,OFF,https://api-web.nhle.com/v1/gamecenter/2024020248/play-by-play,2024-11-12 20:00:00-05:00,8:00 PM,2024-11-12
774,2024020249,20242025,2,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,Edmonton,New York,3,4,8477934,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020249/play-by-play,2024-11-12 21:00:00-05:00,9:00 PM,2024-11-12
958,2024020250,20242025,2,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,Vancouver,Calgary,1,3,8480459,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020250/play-by-play,2024-11-12 22:00:00-05:00,10:00 PM,2024-11-12
1142,2024020251,20242025,2,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,Seattle,Columbus,2,5,8480009,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020251/play-by-play,2024-11-12 22:00:00-05:00,10:00 PM,2024-11-12
39,2024020252,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,Pittsburgh,Detroit,3,2,8482762,8475660,OFF,https://api-web.nhle.com/v1/gamecenter/2024020252/play-by-play,2024-11-13 19:30:00-05:00,7:30 PM,2024-11-13
223,2024020253,20242025,2,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,Washington,Toronto,4,3,8475166,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020253/play-by-play,2024-11-13 19:30:00-05:00,7:30 PM,2024-11-13
407,2024020254,20242025,2,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,Utah,Carolina,1,4,8480855,8478872,OFF,https://api-web.nhle.com/v1/gamecenter/2024020254/play-by-play,2024-11-13 21:00:00-05:00,9:00 PM,2024-11-13
591,2024020255,20242025,2,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,Colorado,Los Angeles,2,4,8478420,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020255/play-by-play,2024-11-13 22:00:00-05:00,10:00 PM,2024-11-13
775,2024020256,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,Anaheim,Vegas,3,2,8481604,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020256/play-by-play,2024-11-13 22:00:00-05:00,10:00 PM,2024-11-13
776,2024020257,20242025,2,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,Buffalo,St. Louis,3,4,8480839,8482221,OFF,https://api-web.nhle.com/v1/gamecenter/2024020257/play-by-play,2024-11-14 19:30:00-05:00,7:30 PM,2024-11-14
40,2024020258,20242025,2,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,Ottawa,Philadelphia,5,4,8484387,8478905,OFF,https://api-web.nhle.com/v1/gamecenter/2024020258/play-by-play,2024-11-14 19:00:00-05:00,7:00 PM,2024-11-14
224,2024020259,20242025,2,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,Tampa Bay,Winnipeg,1,4,8479542,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020259/play-by-play,2024-11-14 19:00:00-05:00,7:00 PM,2024-11-14
408,2024020260,20242025,2,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,Florida,New Jersey,6,2,8482110,8474596,OFF,https://api-web.nhle.com/v1/gamecenter/2024020260/play-by-play,2024-11-14 19:00:00-05:00,7:00 PM,2024-11-14
592,2024020261,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,New York,San Jose,2,3,8476389,8478048,OFF,https://api-web.nhle.com/v1/gamecenter/2024020261/play-by-play,2024-11-14 19:00:00-05:00,7:00 PM,2024-11-14
960,2024020262,20242025,2,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,Dallas,Boston,2,7,8482702,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020262/play-by-play,2024-11-14 20:00:00-05:00,8:00 PM,2024-11-14
1144,2024020263,20242025,2,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,Minnesota,Montréal,0,3,8481557,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020263/play-by-play,2024-11-14 20:00:00-05:00,8:00 PM,2024-11-14
1328,2024020264,20242025,2,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,Edmonton,Nashville,2,3,8477498,8475717,OFF,https://api-web.nhle.com/v1/gamecenter/2024020264/play-by-play,2024-11-14 21:00:00-05:00,9:00 PM,2024-11-14
1512,2024020265,20242025,2,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,Vancouver,New York,5,2,8478115,8473575,OFF,https://api-web.nhle.com/v1/gamecenter/2024020265/play-by-play,2024-11-14 22:00:00-05:00,10:00 PM,2024-11-14
1696,2024020266,20242025,2,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,Seattle,Chicago,1,3,8475768,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020266/play-by-play,2024-11-14 22:00:00-05:00,10:00 PM,2024-11-14
41,2024020267,20242025,2,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,Columbus,Pittsburgh,2,6,8479671,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020267/play-by-play,2024-11-15 19:00:00-05:00,7:00 PM,2024-11-15
225,2024020268,20242025,2,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,Colorado,Washington,5,2,8481580,8479292,OFF,https://api-web.nhle.com/v1/gamecenter/2024020268/play-by-play,2024-11-15 21:00:00-05:00,9:00 PM,2024-11-15
409,2024020269,20242025,2,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,Calgary,Nashville,0,2,8482624,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020269/play-by-play,2024-11-15 21:00:00-05:00,9:00 PM,2024-11-15
593,2024020270,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,Utah,Vegas,4,2,8476448,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020270/play-by-play,2024-11-15 21:00:00-05:00,9:00 PM,2024-11-15
777,2024020271,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,Anaheim,Detroit,4,6,8477527,8476434,OFF,https://api-web.nhle.com/v1/gamecenter/2024020271/play-by-play,2024-11-15 22:00:00-05:00,10:00 PM,2024-11-15
42,2024020272,20242025,2,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,Boston,St. Louis,3,2,8475170,8476412,OFF,https://api-web.nhle.com/v1/gamecenter/2024020272/play-by-play,2024-11-16 13:00:00-05:00,1:00 PM,2024-11-16
226,2024020273,20242025,2,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,Seattle,New York,2,3,8476467,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020273/play-by-play,2024-11-16 16:00:00-05:00,4:00 PM,2024-11-16
410,2024020274,20242025,2,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,Toronto,Edmonton,3,4,8478483,8476932,OFF,https://api-web.nhle.com/v1/gamecenter/2024020274/play-by-play,2024-11-16 19:00:00-05:00,7:00 PM,2024-11-16
594,2024020275,20242025,2,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,Montréal,Columbus,1,5,8480018,8478470,OFF,https://api-web.nhle.com/v1/gamecenter/2024020275/play-by-play,2024-11-16 19:00:00-05:00,7:00 PM,2024-11-16
778,2024020276,20242025,2,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,Tampa Bay,New Jersey,0,4,8477426,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020276/play-by-play,2024-11-16 19:00:00-05:00,7:00 PM,2024-11-16
962,2024020277,20242025,2,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,Florida,Winnipeg,0,5,8482713,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020277/play-by-play,2024-11-16 19:00:00-05:00,7:00 PM,2024-11-16
1146,2024020278,20242025,2,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,Philadelphia,Buffalo,2,5,8481178,8478905,OFF,https://api-web.nhle.com/v1/gamecenter/2024020278/play-by-play,2024-11-16 19:00:00-05:00,7:00 PM,2024-11-16
1330,2024020279,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,Pittsburgh,San Jose,3,4,,8477968,OFF,https://api-web.nhle.com/v1/gamecenter/2024020279/play-by-play,2024-11-16 19:00:00-05:00,7:00 PM,2024-11-16
1514,2024020280,20242025,2,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,Carolina,Ottawa,0,4,8476921,8477484,OFF,https://api-web.nhle.com/v1/gamecenter/2024020280/play-by-play,2024-11-16 19:00:00-05:00,7:00 PM,2024-11-16
1698,2024020281,20242025,2,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,Minnesota,Dallas,2,1,8478975,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020281/play-by-play,2024-11-16 20:00:00-05:00,8:00 PM,2024-11-16
1882,2024020282,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,Los Angeles,Detroit,1,4,8479661,8479496,OFF,https://api-web.nhle.com/v1/gamecenter/2024020282/play-by-play,2024-11-16 20:00:00-05:00,8:00 PM,2024-11-16
2066,2024020283,20242025,2,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,Vancouver,Chicago,1,4,8480073,8481668,OFF,https://api-web.nhle.com/v1/gamecenter/2024020283/play-by-play,2024-11-16 22:00:00-05:00,10:00 PM,2024-11-16
